Reference_name,Ubump_inst,X_origin,Y_origin,Orientation,Port_name,Net_name
UBUMP,ve_vss_136,139.28,1762.1,R0,vss,vss
UBUMP,ve_vss_137,202.92,1762.1,R0,vss,vss
UBUMP,ve_vss_138,266.56,1762.1,R0,vss,vss
UBUMP,ve_vccio_83,330.2,1762.1,R0,vccio,vccio
UBUMP,ve_vccio_84,43.82,1793.92,R0,vccio,vccio
UBUMP,ve_vccio_85,107.46,1793.92,R0,vccio,vccio
UBUMP,ve_vccio_86,171.1,1793.92,R0,vccio,vccio
UBUMP,ve_vccio_87,234.74,1793.92,R0,vccio,vccio
UBUMP,ve_vccio_88,298.38,1793.92,R0,vccio,vccio
UBUMP,ve_vss_139,362.02,1793.92,R0,vss,vss
UBUMP,ve_vss_140,12,1825.74,R0,vss,vss
UBUMP,ve_vss_141,75.64,1825.74,R0,vss,vss
UBUMP,ve_vss_142,139.28,1825.74,R0,vss,vss
UBUMP,ve_vss_143,202.92,1825.74,R0,vss,vss
UBUMP,ve_vss_144,266.56,1825.74,R0,vss,vss
UBUMP,ve_vccio_89,330.2,1825.74,R0,vccio,vccio
UBUMP,ve_vccio_90,43.82,1857.56,R0,vccio,vccio
UBUMP,ve_vccio_91,107.46,1857.56,R0,vccio,vccio
UBUMP,ve_vccio_92,171.1,1857.56,R0,vccio,vccio
UBUMP,ve_vccio_93,234.74,1857.56,R0,vccio,vccio
UBUMP,ve_vccio_94,298.38,1857.56,R0,vccio,vccio
UBUMP,ve_vss_145,362.02,1857.56,R0,vss,vss
UBUMP,ve_vss_146,12,1889.38,R0,vss,vss
UBUMP,ve_vss_147,75.64,1889.38,R0,vss,vss
UBUMP,ve_vss_148,139.28,1889.38,R0,vss,vss
UBUMP,ve_vss_149,202.92,1889.38,R0,vss,vss
UBUMP,ve_vss_150,266.56,1889.38,R0,vss,vss
UBUMP,ve_vccio_95,330.2,1889.38,R0,vccio,vccio
UBUMP,ve_vccio_96,43.82,1921.2,R0,vccio,vccio
UBUMP,ve_vccio_97,107.46,1921.2,R0,vccio,vccio
UBUMP,ve_vccio_98,171.1,1921.2,R0,vccio,vccio
UBUMP,ve_vccio_99,234.74,1921.2,R0,vccio,vccio
UBUMP,ve_vccio_100,298.38,1921.2,R0,vccio,vccio
UBUMP,ve_vss_151,362.02,1921.2,R0,vss,vss
UBUMP,ve_vss_152,12,1953.02,R0,vss,vss
UBUMP,ve_vss_153,75.64,1953.02,R0,vss,vss
UBUMP,ve_vss_154,139.28,1953.02,R0,vss,vss
UBUMP,ve_vss_155,202.92,1953.02,R0,vss,vss
UBUMP,ve_vss_156,266.56,1953.02,R0,vss,vss
UBUMP,ve_vccio_101,330.2,1953.02,R0,vccio,vccio
UBUMP,ve_vccio_102,43.82,1984.84,R0,vccio,vccio
UBUMP,ve_vccio_103,107.46,1984.84,R0,vccio,vccio
UBUMP,ve_vccio_104,171.1,1984.84,R0,vccio,vccio
UBUMP,ve_vccio_105,234.74,1984.84,R0,vccio,vccio
UBUMP,ve_vccio_106,298.38,1984.84,R0,vccio,vccio
UBUMP,ve_vss_157,362.02,1984.84,R0,vss,vss
UBUMP,ve_vss_158,12,2016.66,R0,vss,vss
UBUMP,ve_vss_159,75.64,2016.66,R0,vss,vss
UBUMP,ve_vss_160,139.28,2016.66,R0,vss,vss
UBUMP,ve_vss_161,202.92,2016.66,R0,vss,vss
UBUMP,ve_vss_162,266.56,2016.66,R0,vss,vss
UBUMP,ve_vccio_107,330.2,2016.66,R0,vccio,vccio
UBUMP,ve_vccio_108,43.82,2048.48,R0,vccio,vccio
UBUMP,ve_vccio_109,107.46,2048.48,R0,vccio,vccio
UBUMP,ve_vccio_110,171.1,2048.48,R0,vccio,vccio
UBUMP,ve_vccio_111,234.74,2048.48,R0,vccio,vccio
UBUMP,ve_vccio_112,298.38,2048.48,R0,vccio,vccio
UBUMP,ve_vss_163,362.02,2048.48,R0,vss,vss
UBUMP,ve_vss_164,12,2080.3,R0,vss,vss
UBUMP,ve_vss_165,75.64,2080.3,R0,vss,vss
UBUMP,ve_vss_166,139.28,2080.3,R0,vss,vss
UBUMP,ve_vss_167,202.92,2080.3,R0,vss,vss
UBUMP,ve_vss_168,266.56,2080.3,R0,vss,vss
UBUMP,ve_vccio_113,330.2,2080.3,R0,vccio,vccio
UBUMP,ve_vccio_114,43.82,2112.12,R0,vccio,vccio
UBUMP,ve_vccio_115,107.46,2112.12,R0,vccio,vccio
UBUMP,ve_vccio_116,171.1,2112.12,R0,vccio,vccio
UBUMP,ve_vccio_117,234.74,2112.12,R0,vccio,vccio
UBUMP,ve_vccio_118,298.38,2112.12,R0,vccio,vccio
UBUMP,ve_vss_169,362.02,2112.12,R0,vss,vss
UBUMP,ve_vccio_119,12,2143.94,R0,vccio,vccio
UBUMP,ve_vccio_120,75.64,2143.94,R0,vccio,vccio
UBUMP,ve_vss_170,139.28,2143.94,R0,vss,vss
UBUMP,ve_vccio_121,202.92,2143.94,R0,vccio,vccio
UBUMP,ve_vss_171,266.56,2143.94,R0,vss,vss
UBUMP,ve_vss_172,330.2,2143.94,R0,vss,vss
UBUMP,ve_vccio_122,43.82,2175.76,R0,vccio,vccio
UBUMP,ve_vss_173,107.46,2175.76,R0,vss,vss
UBUMP,ve_vccio_123,171.1,2175.76,R0,vccio,vccio
UBUMP,ve_vccio_124,234.74,2175.76,R0,vccio,vccio
UBUMP,ve_vccio_125,298.38,2175.76,R0,vccio,vccio
UBUMP,ve_vss_174,362.02,2175.76,R0,vss,vss
UBUMP,ve_pcie_clk,12,2207.58,R0,ve_pcie_clk,ve_pcie_clk
UBUMP,ve_pcie_rst_n,75.64,2207.58,R0,ve_pcie_rst_n,ve_pcie_rst_n
UBUMP,ve_vss_175,139.28,2207.58,R0,vss,vss
UBUMP,ve_vdd1p8_2,202.92,2207.58,R0,vdd1p8,vdd1p8
UBUMP,ve_vccio_126,266.56,2207.58,R0,vccio,vccio
UBUMP,ve_vdd1p8_3,330.2,2207.58,R0,vdd1p8,vdd1p8
UBUMP,ve_pcie_rx_n,43.82,2239.4,R0,ve_pcie_rx_n,ve_pcie_rx_n
UBUMP,ve_pcie_rx_p,107.46,2239.4,R0,ve_pcie_rx_p,ve_pcie_rx_p
UBUMP,ve_pcie_tx_n,171.1,2239.4,R0,ve_pcie_tx_n,ve_pcie_tx_n
UBUMP,ve_pcie_tx_p,234.74,2239.4,R0,ve_pcie_tx_p,ve_pcie_tx_p
UBUMP,ve_vddc_3,298.38,2239.4,R0,vddc,vddc
UBUMP,ve_vss_176,362.02,2239.4,R0,vss,vss
