Reference_name,Ubump_inst,X_origin,Y_origin,Orientation,Port_name,Net_name
UBUMP,vccio_0,12,12,R0,vccio_0,vccio
UBUMP,vss_0,75.64,12,R0,vss_0,vss
UBUMP,er_i2c_sda,139.28,12,R0,er_i2c_sda,er_i2c_sda
UBUMP,er_i2c_scl,202.92,12,R0,er_i2c_scl,er_i2c_scl
UBUMP,vdd1p8_0,266.56,12,R0,vdd1p8_0,vdd1p8
UBUMP,er_tap_tdi,330.2,12,R0,er_tap_tdi,er_tap_tdi
UBUMP,er_tap_tdo,393.84,12,R0,er_tap_tdo,er_tap_tdo
UBUMP,er_tap_tck,457.48,12,R0,er_tap_tck,er_tap_tck
UBUMP,vdd1p8_1,521.12,12,R0,vdd1p8_1,vdd1p8
UBUMP,vss_1,584.76,12,R0,vss_1,vss
UBUMP,vss_2,648.4,12,R0,vss_2,vss
UBUMP,vccio_1,712.04,12,R0,vccio_1,vccio
UBUMP,vccio_2,775.68,12,R0,vccio_2,vccio
UBUMP,vss_3,43.82,43.82,R0,vss_3,vss
UBUMP,vccio_3,107.46,43.82,R0,vccio_3,vccio
UBUMP,vss_4,171.1,43.82,R0,vss_4,vss
UBUMP,vdd1p8_2,234.74,43.82,R0,vdd1p8_2,vdd1p8
UBUMP,vss_5,298.38,43.82,R0,vss_5,vss
UBUMP,vss_6,362.02,43.82,R0,vss_6,vss
UBUMP,er_tap_rst,425.66,43.82,R0,er_tap_rst,er_tap_rst
UBUMP,er_tap_tms,489.3,43.82,R0,er_tap_tms,er_tap_tms
UBUMP,vss_7,552.94,43.82,R0,vss_7,vss
UBUMP,vss_8,616.58,43.82,R0,vss_8,vss
UBUMP,vss_9,680.22,43.82,R0,vss_9,vss
UBUMP,vss_10,743.86,43.82,R0,vss_10,vss
UBUMP,vss_11,807.5,43.82,R0,vss_11,vss
UBUMP,vss_12,12,75.64,R0,vss_12,vss
UBUMP,vss_13,75.64,75.64,R0,vss_13,vss
UBUMP,vss_14,139.28,75.64,R0,vss_14,vss
UBUMP,vss_15,202.92,75.64,R0,vss_15,vss
UBUMP,vss_16,266.56,75.64,R0,vss_16,vss
UBUMP,vss_17,330.2,75.64,R0,vss_17,vss
UBUMP,vddc_0,393.84,75.64,R0,vddc_0,vddc
UBUMP,vddc_1,457.48,75.64,R0,vddc_1,vddc
UBUMP,vss_18,521.12,75.64,R0,vss_18,vss
UBUMP,vdd1p8_3,584.76,75.64,R0,vdd1p8_3,vdd1p8
UBUMP,vccio_4,648.4,75.64,R0,vccio_4,vccio
UBUMP,vss_19,712.04,75.64,R0,vss_19,vss
UBUMP,vss_20,775.68,75.64,R0,vss_20,vss
UBUMP,vccio_5,43.82,107.46,R0,vccio_5,vccio
UBUMP,vccio_6,107.46,107.46,R0,vccio_6,vccio
UBUMP,vccio_7,171.1,107.46,R0,vccio_7,vccio
UBUMP,vccio_8,234.74,107.46,R0,vccio_8,vccio
UBUMP,vccio_9,298.38,107.46,R0,vccio_9,vccio
UBUMP,vccio_10,362.02,107.46,R0,vccio_10,vccio
UBUMP,vss_21,425.66,107.46,R0,vss_21,vss
UBUMP,vss_22,489.3,107.46,R0,vss_22,vss
UBUMP,vccio_11,552.94,107.46,R0,vccio_11,vccio
UBUMP,vddc_2,616.58,107.46,R0,vddc_2,vddc
UBUMP,vss_23,680.22,107.46,R0,vss_23,vss
UBUMP,vccio_12,743.86,107.46,R0,vccio_12,vccio
UBUMP,vss_24,807.5,107.46,R0,vss_24,vss
UBUMP,vccio_13,12,139.28,R0,vccio_13,vccio
UBUMP,vss_25,75.64,139.28,R0,vss_25,vss
UBUMP,vccio_14,139.28,139.28,R0,vccio_14,vccio
UBUMP,vccio_15,202.92,139.28,R0,vccio_15,vccio
UBUMP,vccio_16,266.56,139.28,R0,vccio_16,vccio
UBUMP,vccio_17,330.2,139.28,R0,vccio_17,vccio
UBUMP,vccio_18,393.84,139.28,R0,vccio_18,vccio
UBUMP,vccio_19,457.48,139.28,R0,vccio_19,vccio
UBUMP,vccio_20,521.12,139.28,R0,vccio_20,vccio
UBUMP,vss_26,584.76,139.28,R0,vss_26,vss
UBUMP,vss_27,648.4,139.28,R0,vss_27,vss
UBUMP,vccio_21,712.04,139.28,R0,vccio_21,vccio
UBUMP,vccio_22,775.68,139.28,R0,vccio_22,vccio
UBUMP,vss_28,43.82,171.1,R0,vss_28,vss
UBUMP,vss_29,107.46,171.1,R0,vss_29,vss
UBUMP,vss_30,171.1,171.1,R0,vss_30,vss
UBUMP,vss_31,234.74,171.1,R0,vss_31,vss
UBUMP,vss_32,298.38,171.1,R0,vss_32,vss
UBUMP,vss_33,362.02,171.1,R0,vss_33,vss
UBUMP,vss_34,425.66,171.1,R0,vss_34,vss
UBUMP,vss_35,489.3,171.1,R0,vss_35,vss
UBUMP,vddc_3,552.94,171.1,R0,vddc_3,vddc
UBUMP,vss_36,616.58,171.1,R0,vss_36,vss
UBUMP,vccio_23,680.22,171.1,R0,vccio_23,vccio
UBUMP,vss_37,743.86,171.1,R0,vss_37,vss
UBUMP,vss_38,807.5,171.1,R0,vss_38,vss
UBUMP,vss_39,12,202.92,R0,vss_39,vss
UBUMP,vss_40,75.64,202.92,R0,vss_40,vss
UBUMP,vss_41,139.28,202.92,R0,vss_41,vss
UBUMP,vss_42,202.92,202.92,R0,vss_42,vss
UBUMP,vss_43,266.56,202.92,R0,vss_43,vss
UBUMP,vss_44,330.2,202.92,R0,vss_44,vss
UBUMP,vss_45,393.84,202.92,R0,vss_45,vss
UBUMP,vccio_24,457.48,202.92,R0,vccio_24,vccio
UBUMP,vccio_25,521.12,202.92,R0,vccio_25,vccio
UBUMP,vccio_26,584.76,202.92,R0,vccio_26,vccio
UBUMP,vccio_27,648.4,202.92,R0,vccio_27,vccio
UBUMP,vss_46,712.04,202.92,R0,vss_46,vss
UBUMP,vss_47,775.68,202.92,R0,vss_47,vss
UBUMP,vccio_28,43.82,234.74,R0,vccio_28,vccio
UBUMP,vccio_29,107.46,234.74,R0,vccio_29,vccio
UBUMP,vccio_30,171.1,234.74,R0,vccio_30,vccio
UBUMP,vccio_31,234.74,234.74,R0,vccio_31,vccio
UBUMP,vccio_32,298.38,234.74,R0,vccio_32,vccio
UBUMP,vccio_33,362.02,234.74,R0,vccio_33,vccio
UBUMP,vccio_34,425.66,234.74,R0,vccio_34,vccio
UBUMP,vccio_35,489.3,234.74,R0,vccio_35,vccio
UBUMP,vccio_36,552.94,234.74,R0,vccio_36,vccio
UBUMP,vccio_37,616.58,234.74,R0,vccio_37,vccio
UBUMP,vccio_38,680.22,234.74,R0,vccio_38,vccio
UBUMP,vccio_39,743.86,234.74,R0,vccio_39,vccio
UBUMP,vss_48,807.5,234.74,R0,vss_48,vss
UBUMP,vccio_40,12,266.56,R0,vccio_40,vccio
UBUMP,vss_49,75.64,266.56,R0,vss_49,vss
UBUMP,vccio_41,139.28,266.56,R0,vccio_41,vccio
UBUMP,vccio_42,202.92,266.56,R0,vccio_42,vccio
UBUMP,vccio_43,266.56,266.56,R0,vccio_43,vccio
UBUMP,vccio_44,330.2,266.56,R0,vccio_44,vccio
UBUMP,vccio_45,393.84,266.56,R0,vccio_45,vccio
UBUMP,vss_50,457.48,266.56,R0,vss_50,vss
UBUMP,vss_51,521.12,266.56,R0,vss_51,vss
UBUMP,vss_52,584.76,266.56,R0,vss_52,vss
UBUMP,vss_53,648.4,266.56,R0,vss_53,vss
UBUMP,vccio_46,712.04,266.56,R0,vccio_46,vccio
UBUMP,vccio_47,775.68,266.56,R0,vccio_47,vccio
UBUMP,vss_54,43.82,298.38,R0,vss_54,vss
UBUMP,vss_55,107.46,298.38,R0,vss_55,vss
UBUMP,vss_56,171.1,298.38,R0,vss_56,vss
UBUMP,vss_57,234.74,298.38,R0,vss_57,vss
UBUMP,vss_58,298.38,298.38,R0,vss_58,vss
UBUMP,vss_59,362.02,298.38,R0,vss_59,vss
UBUMP,vss_60,425.66,298.38,R0,vss_60,vss
UBUMP,vss_61,489.3,298.38,R0,vss_61,vss
UBUMP,vss_62,552.94,298.38,R0,vss_62,vss
UBUMP,vss_63,616.58,298.38,R0,vss_63,vss
UBUMP,vss_64,680.22,298.38,R0,vss_64,vss
UBUMP,vss_65,743.86,298.38,R0,vss_65,vss
UBUMP,vss_66,807.5,298.38,R0,vss_66,vss
UBUMP,vss_67,12,330.2,R0,vss_67,vss
UBUMP,vss_68,75.64,330.2,R0,vss_68,vss
UBUMP,vss_69,139.28,330.2,R0,vss_69,vss
UBUMP,vss_70,202.92,330.2,R0,vss_70,vss
UBUMP,vss_71,266.56,330.2,R0,vss_71,vss
UBUMP,vss_72,330.2,330.2,R0,vss_72,vss
UBUMP,vss_73,393.84,330.2,R0,vss_73,vss
UBUMP,vccio_48,457.48,330.2,R0,vccio_48,vccio
UBUMP,vccio_49,521.12,330.2,R0,vccio_49,vccio
UBUMP,vccio_50,584.76,330.2,R0,vccio_50,vccio
UBUMP,vccio_51,648.4,330.2,R0,vccio_51,vccio
UBUMP,vss_74,712.04,330.2,R0,vss_74,vss
UBUMP,vss_75,775.68,330.2,R0,vss_75,vss
UBUMP,vccio_52,43.82,362.02,R0,vccio_52,vccio
UBUMP,vccio_53,107.46,362.02,R0,vccio_53,vccio
UBUMP,vccio_54,171.1,362.02,R0,vccio_54,vccio
UBUMP,vccio_55,234.74,362.02,R0,vccio_55,vccio
UBUMP,vccio_56,298.38,362.02,R0,vccio_56,vccio
UBUMP,vccio_57,362.02,362.02,R0,vccio_57,vccio
UBUMP,vccio_58,425.66,362.02,R0,vccio_58,vccio
UBUMP,vccio_59,489.3,362.02,R0,vccio_59,vccio
UBUMP,vccio_60,552.94,362.02,R0,vccio_60,vccio
UBUMP,vccio_61,616.58,362.02,R0,vccio_61,vccio
UBUMP,vccio_62,680.22,362.02,R0,vccio_62,vccio
UBUMP,vccio_63,743.86,362.02,R0,vccio_63,vccio
UBUMP,vss_76,807.5,362.02,R0,vss_76,vss
UBUMP,vccio_64,12,393.84,R0,vccio_64,vccio
UBUMP,vss_77,75.64,393.84,R0,vss_77,vss
UBUMP,vccio_65,139.28,393.84,R0,vccio_65,vccio
UBUMP,vccio_66,202.92,393.84,R0,vccio_66,vccio
UBUMP,vccio_67,266.56,393.84,R0,vccio_67,vccio
UBUMP,vccio_68,330.2,393.84,R0,vccio_68,vccio
UBUMP,vccio_69,393.84,393.84,R0,vccio_69,vccio
UBUMP,vss_78,457.48,393.84,R0,vss_78,vss
UBUMP,vss_79,521.12,393.84,R0,vss_79,vss
UBUMP,vss_80,584.76,393.84,R0,vss_80,vss
UBUMP,vss_81,648.4,393.84,R0,vss_81,vss
UBUMP,vccio_70,712.04,393.84,R0,vccio_70,vccio
UBUMP,vccio_71,775.68,393.84,R0,vccio_71,vccio
UBUMP,vss_82,43.82,425.66,R0,vss_82,vss
UBUMP,vss_83,107.46,425.66,R0,vss_83,vss
UBUMP,vss_84,171.1,425.66,R0,vss_84,vss
UBUMP,vss_85,234.74,425.66,R0,vss_85,vss
UBUMP,vss_86,298.38,425.66,R0,vss_86,vss
UBUMP,vss_87,362.02,425.66,R0,vss_87,vss
UBUMP,vss_88,425.66,425.66,R0,vss_88,vss
UBUMP,vss_89,489.3,425.66,R0,vss_89,vss
UBUMP,vss_90,552.94,425.66,R0,vss_90,vss
UBUMP,vss_91,616.58,425.66,R0,vss_91,vss
UBUMP,vss_92,680.22,425.66,R0,vss_92,vss
UBUMP,vss_93,743.86,425.66,R0,vss_93,vss
UBUMP,vss_94,807.5,425.66,R0,vss_94,vss
UBUMP,vss_95,12,457.48,R0,vss_95,vss
UBUMP,vss_96,75.64,457.48,R0,vss_96,vss
UBUMP,vss_97,139.28,457.48,R0,vss_97,vss
UBUMP,vss_98,202.92,457.48,R0,vss_98,vss
UBUMP,vss_99,266.56,457.48,R0,vss_99,vss
UBUMP,vss_100,330.2,457.48,R0,vss_100,vss
UBUMP,vss_101,393.84,457.48,R0,vss_101,vss
UBUMP,vccio_72,457.48,457.48,R0,vccio_72,vccio
UBUMP,vccio_73,521.12,457.48,R0,vccio_73,vccio
UBUMP,vccio_74,584.76,457.48,R0,vccio_74,vccio
UBUMP,vccio_75,648.4,457.48,R0,vccio_75,vccio
UBUMP,vss_102,712.04,457.48,R0,vss_102,vss
UBUMP,vss_103,775.68,457.48,R0,vss_103,vss
UBUMP,vccio_76,43.82,489.3,R0,vccio_76,vccio
UBUMP,vccio_77,107.46,489.3,R0,vccio_77,vccio
UBUMP,vccio_78,171.1,489.3,R0,vccio_78,vccio
UBUMP,vccio_79,234.74,489.3,R0,vccio_79,vccio
UBUMP,vccio_80,298.38,489.3,R0,vccio_80,vccio
UBUMP,vccio_81,362.02,489.3,R0,vccio_81,vccio
UBUMP,vccio_82,425.66,489.3,R0,vccio_82,vccio
UBUMP,vccio_83,489.3,489.3,R0,vccio_83,vccio
UBUMP,vccio_84,552.94,489.3,R0,vccio_84,vccio
UBUMP,vccio_85,616.58,489.3,R0,vccio_85,vccio
UBUMP,vccio_86,680.22,489.3,R0,vccio_86,vccio
UBUMP,vccio_87,743.86,489.3,R0,vccio_87,vccio
UBUMP,vss_104,807.5,489.3,R0,vss_104,vss
UBUMP,vccio_88,12,521.12,R0,vccio_88,vccio
UBUMP,vss_105,75.64,521.12,R0,vss_105,vss
UBUMP,vccio_89,139.28,521.12,R0,vccio_89,vccio
UBUMP,vccio_90,202.92,521.12,R0,vccio_90,vccio
UBUMP,vccio_91,266.56,521.12,R0,vccio_91,vccio
UBUMP,vccio_92,330.2,521.12,R0,vccio_92,vccio
UBUMP,vccio_93,393.84,521.12,R0,vccio_93,vccio
UBUMP,vss_106,457.48,521.12,R0,vss_106,vss
UBUMP,vss_107,521.12,521.12,R0,vss_107,vss
UBUMP,vss_108,584.76,521.12,R0,vss_108,vss
UBUMP,vss_109,648.4,521.12,R0,vss_109,vss
UBUMP,vccio_94,712.04,521.12,R0,vccio_94,vccio
UBUMP,vccio_95,775.68,521.12,R0,vccio_95,vccio
UBUMP,vss_110,43.82,552.94,R0,vss_110,vss
UBUMP,vss_111,107.46,552.94,R0,vss_111,vss
UBUMP,vss_112,171.1,552.94,R0,vss_112,vss
UBUMP,vss_113,234.74,552.94,R0,vss_113,vss
UBUMP,vss_114,298.38,552.94,R0,vss_114,vss
UBUMP,vss_115,362.02,552.94,R0,vss_115,vss
UBUMP,vss_116,425.66,552.94,R0,vss_116,vss
UBUMP,vss_117,489.3,552.94,R0,vss_117,vss
UBUMP,vss_118,552.94,552.94,R0,vss_118,vss
UBUMP,vss_119,616.58,552.94,R0,vss_119,vss
UBUMP,vss_120,680.22,552.94,R0,vss_120,vss
UBUMP,vss_121,743.86,552.94,R0,vss_121,vss
UBUMP,vss_122,807.5,552.94,R0,vss_122,vss
UBUMP,vss_123,12,584.76,R0,vss_123,vss
UBUMP,vss_124,75.64,584.76,R0,vss_124,vss
UBUMP,vss_125,139.28,584.76,R0,vss_125,vss
UBUMP,vss_126,202.92,584.76,R0,vss_126,vss
UBUMP,vss_127,266.56,584.76,R0,vss_127,vss
UBUMP,vss_128,330.2,584.76,R0,vss_128,vss
UBUMP,vss_129,393.84,584.76,R0,vss_129,vss
UBUMP,vccio_96,457.48,584.76,R0,vccio_96,vccio
UBUMP,vccio_97,521.12,584.76,R0,vccio_97,vccio
UBUMP,vccio_98,584.76,584.76,R0,vccio_98,vccio
UBUMP,vccio_99,648.4,584.76,R0,vccio_99,vccio
UBUMP,vss_130,712.04,584.76,R0,vss_130,vss
UBUMP,vss_131,775.68,584.76,R0,vss_131,vss
UBUMP,vccio_100,43.82,616.58,R0,vccio_100,vccio
UBUMP,vccio_101,107.46,616.58,R0,vccio_101,vccio
UBUMP,vccio_102,171.1,616.58,R0,vccio_102,vccio
UBUMP,vccio_103,234.74,616.58,R0,vccio_103,vccio
UBUMP,vccio_104,298.38,616.58,R0,vccio_104,vccio
UBUMP,vccio_105,362.02,616.58,R0,vccio_105,vccio
UBUMP,vccio_106,425.66,616.58,R0,vccio_106,vccio
UBUMP,vccio_107,489.3,616.58,R0,vccio_107,vccio
UBUMP,vccio_108,552.94,616.58,R0,vccio_108,vccio
UBUMP,vccio_109,616.58,616.58,R0,vccio_109,vccio
UBUMP,vccio_110,680.22,616.58,R0,vccio_110,vccio
UBUMP,vccio_111,743.86,616.58,R0,vccio_111,vccio
UBUMP,vss_132,807.5,616.58,R0,vss_132,vss
UBUMP,vccio_112,12,648.4,R0,vccio_112,vccio
UBUMP,vss_133,75.64,648.4,R0,vss_133,vss
UBUMP,vccio_113,139.28,648.4,R0,vccio_113,vccio
UBUMP,vccio_114,202.92,648.4,R0,vccio_114,vccio
UBUMP,vccio_115,266.56,648.4,R0,vccio_115,vccio
UBUMP,vccio_116,330.2,648.4,R0,vccio_116,vccio
UBUMP,vccio_117,393.84,648.4,R0,vccio_117,vccio
UBUMP,vss_134,457.48,648.4,R0,vss_134,vss
UBUMP,vss_135,521.12,648.4,R0,vss_135,vss
UBUMP,vss_136,584.76,648.4,R0,vss_136,vss
UBUMP,vss_137,648.4,648.4,R0,vss_137,vss
UBUMP,vccio_118,712.04,648.4,R0,vccio_118,vccio
UBUMP,vccio_119,775.68,648.4,R0,vccio_119,vccio
UBUMP,vss_138,43.82,680.22,R0,vss_138,vss
UBUMP,vss_139,107.46,680.22,R0,vss_139,vss
UBUMP,vss_140,171.1,680.22,R0,vss_140,vss
UBUMP,vss_141,234.74,680.22,R0,vss_141,vss
UBUMP,vss_142,298.38,680.22,R0,vss_142,vss
UBUMP,vss_143,362.02,680.22,R0,vss_143,vss
UBUMP,vss_144,425.66,680.22,R0,vss_144,vss
UBUMP,vss_145,489.3,680.22,R0,vss_145,vss
UBUMP,vss_146,552.94,680.22,R0,vss_146,vss
UBUMP,vss_147,616.58,680.22,R0,vss_147,vss
UBUMP,vss_148,680.22,680.22,R0,vss_148,vss
UBUMP,vss_149,743.86,680.22,R0,vss_149,vss
UBUMP,vss_150,807.5,680.22,R0,vss_150,vss
UBUMP,vss_151,12,712.04,R0,vss_151,vss
UBUMP,vss_152,75.64,712.04,R0,vss_152,vss
UBUMP,vss_153,139.28,712.04,R0,vss_153,vss
UBUMP,vss_154,202.92,712.04,R0,vss_154,vss
UBUMP,vss_155,266.56,712.04,R0,vss_155,vss
UBUMP,vss_156,330.2,712.04,R0,vss_156,vss
UBUMP,vss_157,393.84,712.04,R0,vss_157,vss
UBUMP,vccio_120,457.48,712.04,R0,vccio_120,vccio
UBUMP,vccio_121,521.12,712.04,R0,vccio_121,vccio
UBUMP,vccio_122,584.76,712.04,R0,vccio_122,vccio
UBUMP,vccio_123,648.4,712.04,R0,vccio_123,vccio
UBUMP,vss_158,712.04,712.04,R0,vss_158,vss
UBUMP,vss_159,775.68,712.04,R0,vss_159,vss
UBUMP,vss_160,43.82,743.86,R0,vss_160,vss
UBUMP,vss_161,107.46,743.86,R0,vss_161,vss
UBUMP,vccio_124,171.1,743.86,R0,vccio_124,vccio
UBUMP,vccio_125,234.74,743.86,R0,vccio_125,vccio
UBUMP,vss_162,298.38,743.86,R0,vss_162,vss
UBUMP,vss_163,362.02,743.86,R0,vss_163,vss
UBUMP,vccio_126,425.66,743.86,R0,vccio_126,vccio
UBUMP,vccio_127,489.3,743.86,R0,vccio_127,vccio
UBUMP,vccio_128,552.94,743.86,R0,vccio_128,vccio
UBUMP,vccio_129,616.58,743.86,R0,vccio_129,vccio
UBUMP,vccio_130,680.22,743.86,R0,vccio_130,vccio
UBUMP,vss_164,743.86,743.86,R0,vss_164,vss
UBUMP,vss_165,807.5,743.86,R0,vss_165,vss
UBUMP,vss_166,12,775.68,R0,vss_166,vss
UBUMP,vss_167,75.64,775.68,R0,vss_167,vss
UBUMP,vss_168,139.28,775.68,R0,vss_168,vss
UBUMP,vccio_131,202.92,775.68,R0,vccio_131,vccio
UBUMP,vccio_132,266.56,775.68,R0,vccio_132,vccio
UBUMP,vss_169,330.2,775.68,R0,vss_169,vss
UBUMP,vss_170,393.84,775.68,R0,vss_170,vss
UBUMP,vss_171,457.48,775.68,R0,vss_171,vss
UBUMP,vss_172,521.12,775.68,R0,vss_172,vss
UBUMP,vss_173,584.76,775.68,R0,vss_173,vss
UBUMP,vss_174,648.4,775.68,R0,vss_174,vss
UBUMP,vss_175,712.04,775.68,R0,vss_175,vss
UBUMP,vss_176,775.68,775.68,R0,vss_176,vss
UBUMP,vss_177,43.82,807.5,R0,vss_177,vss
UBUMP,er_ucie64b_rxcksbRD,107.46,807.5,R0,er_ucie64b_rxcksbRD,er_ucie64b_rxcksbRD
UBUMP,er_ucie64b_rxcksb,171.1,807.5,R0,er_ucie64b_rxcksb,er_ucie64b_rxcksb
UBUMP,vccio_133,234.74,807.5,R0,vccio_133,vccio
UBUMP,er_ucie64b_rxdatasb,298.38,807.5,R0,er_ucie64b_rxdatasb,er_ucie64b_rxdatasb
UBUMP,er_ucie64b_rxdatasbRD,362.02,807.5,R0,er_ucie64b_rxdatasbRD,er_ucie64b_rxdatasbRD
UBUMP,vss_178,425.66,807.5,R0,vss_178,vss
UBUMP,vss_179,489.3,807.5,R0,vss_179,vss
UBUMP,vss_180,552.94,807.5,R0,vss_180,vss
UBUMP,vss_181,616.58,807.5,R0,vss_181,vss
UBUMP,vss_182,680.22,807.5,R0,vss_182,vss
UBUMP,vss_183,743.86,807.5,R0,vss_183,vss
UBUMP,vss_184,807.5,807.5,R0,vss_184,vss
UBUMP,vss_185,12,839.32,R0,vss_185,vss
UBUMP,er_ucie64b_txdatasbRD,75.64,839.32,R0,er_ucie64b_txdatasbRD,er_ucie64b_txdatasbRD
UBUMP,er_ucie64b_txdatasb,139.28,839.32,R0,er_ucie64b_txdatasb,er_ucie64b_txdatasb
UBUMP,vccio_134,202.92,839.32,R0,vccio_134,vccio
UBUMP,er_ucie64b_txcksb,266.56,839.32,R0,er_ucie64b_txcksb,er_ucie64b_txcksb
UBUMP,er_ucie64b_txcksbRD,330.2,839.32,R0,er_ucie64b_txcksbRD,er_ucie64b_txcksbRD
UBUMP,vccio_135,393.84,839.32,R0,vccio_135,vccio
UBUMP,vss_186,457.48,839.32,R0,vss_186,vss
UBUMP,vss_187,521.12,839.32,R0,vss_187,vss
UBUMP,vss_188,584.76,839.32,R0,vss_188,vss
UBUMP,vss_189,648.4,839.32,R0,vss_189,vss
UBUMP,vss_190,712.04,839.32,R0,vss_190,vss
UBUMP,vss_191,775.68,839.32,R0,vss_191,vss
UBUMP,vss_192,43.82,871.14,R0,vss_192,vss
UBUMP,er_ucie64b_rxdata[50],107.46,871.14,R0,er_ucie64b_rxdata[50],er_ucie64b_rxdata[50]
UBUMP,er_ucie64b_rxdata[35],171.1,871.14,R0,er_ucie64b_rxdata[35],er_ucie64b_rxdata[35]
UBUMP,er_ucie64b_rxdata[29],234.74,871.14,R0,er_ucie64b_rxdata[29],er_ucie64b_rxdata[29]
UBUMP,er_ucie64b_rxdata[14],298.38,871.14,R0,er_ucie64b_rxdata[14],er_ucie64b_rxdata[14]
UBUMP,er_ucie64b_rxdataRD[0],362.02,871.14,R0,er_ucie64b_rxdataRD[0],er_ucie64b_rxdataRD[0]
UBUMP,vss_193,425.66,871.14,R0,vss_193,vss
UBUMP,vss_194,489.3,871.14,R0,vss_194,vss
UBUMP,vss_195,552.94,871.14,R0,vss_195,vss
UBUMP,vss_196,616.58,871.14,R0,vss_196,vss
UBUMP,vss_197,680.22,871.14,R0,vss_197,vss
UBUMP,vccio_136,743.86,871.14,R0,vccio_136,vccio
UBUMP,vss_198,807.5,871.14,R0,vss_198,vss
UBUMP,vss_199,12,902.96,R0,vss_199,vss
UBUMP,er_ucie64b_rxdataRD[3],75.64,902.96,R0,er_ucie64b_rxdataRD[3],er_ucie64b_rxdataRD[3]
UBUMP,er_ucie64b_rxdata[49],139.28,902.96,R0,er_ucie64b_rxdata[49],er_ucie64b_rxdata[49]
UBUMP,er_ucie64b_rxdata[34],202.92,902.96,R0,er_ucie64b_rxdata[34],er_ucie64b_rxdata[34]
UBUMP,er_ucie64b_rxdata[28],266.56,902.96,R0,er_ucie64b_rxdata[28],er_ucie64b_rxdata[28]
UBUMP,er_ucie64b_rxdata[13],330.2,902.96,R0,er_ucie64b_rxdata[13],er_ucie64b_rxdata[13]
UBUMP,vss_200,393.84,902.96,R0,vss_200,vss
UBUMP,vccio_137,457.48,902.96,R0,vccio_137,vccio
UBUMP,vccio_138,521.12,902.96,R0,vccio_138,vccio
UBUMP,vccio_139,584.76,902.96,R0,vccio_139,vccio
UBUMP,vccio_140,648.4,902.96,R0,vccio_140,vccio
UBUMP,vss_201,712.04,902.96,R0,vss_201,vss
UBUMP,vss_202,775.68,902.96,R0,vss_202,vss
UBUMP,vss_203,43.82,934.78,R0,vss_203,vss
UBUMP,er_ucie64b_rxdata[51],107.46,934.78,R0,er_ucie64b_rxdata[51],er_ucie64b_rxdata[51]
UBUMP,er_ucie64b_rxdata[36],171.1,934.78,R0,er_ucie64b_rxdata[36],er_ucie64b_rxdata[36]
UBUMP,er_ucie64b_rxdata[30],234.74,934.78,R0,er_ucie64b_rxdata[30],er_ucie64b_rxdata[30]
UBUMP,er_ucie64b_rxdata[15],298.38,934.78,R0,er_ucie64b_rxdata[15],er_ucie64b_rxdata[15]
UBUMP,vss_204,362.02,934.78,R0,vss_204,vss
UBUMP,vccio_141,425.66,934.78,R0,vccio_141,vccio
UBUMP,vccio_142,489.3,934.78,R0,vccio_142,vccio
UBUMP,vccio_143,552.94,934.78,R0,vccio_143,vccio
UBUMP,vccio_144,616.58,934.78,R0,vccio_144,vccio
UBUMP,vccio_145,680.22,934.78,R0,vccio_145,vccio
UBUMP,er_gpio[0],743.86,934.78,R0,er_gpio[0],er_gpio[0]
UBUMP,vss_205,807.5,934.78,R0,vss_205,vss
UBUMP,vss_206,12,966.6,R0,vss_206,vss
UBUMP,er_ucie64b_rxdata[63],75.64,966.6,R0,er_ucie64b_rxdata[63],er_ucie64b_rxdata[63]
UBUMP,vccio_146,139.28,966.6,R0,vccio_146,vccio
UBUMP,er_ucie64b_rxdata[33],202.92,966.6,R0,er_ucie64b_rxdata[33],er_ucie64b_rxdata[33]
UBUMP,vccio_147,266.56,966.6,R0,vccio_147,vccio
UBUMP,er_ucie64b_rxdata[12],330.2,966.6,R0,er_ucie64b_rxdata[12],er_ucie64b_rxdata[12]
UBUMP,vccio_148,393.84,966.6,R0,vccio_148,vccio
UBUMP,vss_207,457.48,966.6,R0,vss_207,vss
UBUMP,vss_208,521.12,966.6,R0,vss_208,vss
UBUMP,vss_209,584.76,966.6,R0,vss_209,vss
UBUMP,vss_210,648.4,966.6,R0,vss_210,vss
UBUMP,vss_211,712.04,966.6,R0,vss_211,vss
UBUMP,vss_212,775.68,966.6,R0,vss_212,vss
UBUMP,vss_213,43.82,998.42,R0,vss_213,vss
UBUMP,er_ucie64b_rxdata[52],107.46,998.42,R0,er_ucie64b_rxdata[52],er_ucie64b_rxdata[52]
UBUMP,vss_214,171.1,998.42,R0,vss_214,vss
UBUMP,er_ucie64b_rxdata[31],234.74,998.42,R0,er_ucie64b_rxdata[31],er_ucie64b_rxdata[31]
UBUMP,vss_215,298.38,998.42,R0,vss_215,vss
UBUMP,er_ucie64b_rxdata[0],362.02,998.42,R0,er_ucie64b_rxdata[0],er_ucie64b_rxdata[0]
UBUMP,vss_216,425.66,998.42,R0,vss_216,vss
UBUMP,vss_217,489.3,998.42,R0,vss_217,vss
UBUMP,vss_218,552.94,998.42,R0,vss_218,vss
UBUMP,vss_219,616.58,998.42,R0,vss_219,vss
UBUMP,vss_220,680.22,998.42,R0,vss_220,vss
UBUMP,er_gpio[1],743.86,998.42,R0,er_gpio[1],er_gpio[1]
