Reference_name,C4_inst,X_origin,Y_origin,Orientation,Port_name,Net_name
UBUMP,vccio_0,114,114,R0,vccio_0,vccio
UBUMP,vss_0,232,114,R0,vss_0,vss
UBUMP,er_i2c_sda,350,114,R0,er_i2c_sda,er_i2c_sda
UBUMP,er_i2c_scl,468,114,R0,er_i2c_scl,er_i2c_scl
UBUMP,vdd1p8_0,586,114,R0,vdd1p8_0,vdd1p8
UBUMP,er_tap_tdi,704,114,R0,er_tap_tdi,er_tap_tdi
UBUMP,er_tap_tdo,822,114,R0,er_tap_tdo,er_tap_tdo
UBUMP,er_tap_tck,940,114,R0,er_tap_tck,er_tap_tck
UBUMP,vdd1p8_1,1058,114,R0,vdd1p8_1,vdd1p8
UBUMP,vss_1,1176,114,R0,vss_1,vss
UBUMP,vss_2,1294,114,R0,vss_2,vss
UBUMP,vccio_1,1412,114,R0,vccio_1,vccio
UBUMP,vccio_2,1530,114,R0,vccio_2,vccio
UBUMP,vss_3,173,173,R0,vss_3,vss
UBUMP,vccio_3,291,173,R0,vccio_3,vccio
UBUMP,vss_4,409,173,R0,vss_4,vss
UBUMP,vdd1p8_2,527,173,R0,vdd1p8_2,vdd1p8
UBUMP,vss_5,645,173,R0,vss_5,vss
UBUMP,vss_6,763,173,R0,vss_6,vss
UBUMP,er_tap_rst,881,173,R0,er_tap_rst,er_tap_rst
UBUMP,er_tap_tms,999,173,R0,er_tap_tms,er_tap_tms
UBUMP,vss_7,1117,173,R0,vss_7,vss
UBUMP,vss_8,1235,173,R0,vss_8,vss
UBUMP,vss_9,1353,173,R0,vss_9,vss
UBUMP,vss_10,1471,173,R0,vss_10,vss
UBUMP,vss_11,1589,173,R0,vss_11,vss
UBUMP,vss_12,114,232,R0,vss_12,vss
UBUMP,vss_13,232,232,R0,vss_13,vss
UBUMP,vss_14,350,232,R0,vss_14,vss
UBUMP,vss_15,468,232,R0,vss_15,vss
UBUMP,vss_16,586,232,R0,vss_16,vss
UBUMP,vss_17,704,232,R0,vss_17,vss
UBUMP,vddc_0,822,232,R0,vddc_0,vddc
UBUMP,vddc_1,940,232,R0,vddc_1,vddc
UBUMP,vss_18,1058,232,R0,vss_18,vss
UBUMP,vdd1p8_3,1176,232,R0,vdd1p8_3,vdd1p8
UBUMP,vccio_4,1294,232,R0,vccio_4,vccio
UBUMP,vss_19,1412,232,R0,vss_19,vss
UBUMP,vss_20,1530,232,R0,vss_20,vss
UBUMP,vccio_5,173,291,R0,vccio_5,vccio
UBUMP,vccio_6,291,291,R0,vccio_6,vccio
UBUMP,vccio_7,409,291,R0,vccio_7,vccio
UBUMP,vccio_8,527,291,R0,vccio_8,vccio
UBUMP,vccio_9,645,291,R0,vccio_9,vccio
UBUMP,vccio_10,763,291,R0,vccio_10,vccio
UBUMP,vss_21,881,291,R0,vss_21,vss
UBUMP,vss_22,999,291,R0,vss_22,vss
UBUMP,vccio_11,1117,291,R0,vccio_11,vccio
UBUMP,vddc_2,1235,291,R0,vddc_2,vddc
UBUMP,vss_23,1353,291,R0,vss_23,vss
UBUMP,vccio_12,1471,291,R0,vccio_12,vccio
UBUMP,vss_24,1589,291,R0,vss_24,vss
UBUMP,vccio_13,114,350,R0,vccio_13,vccio
UBUMP,vss_25,232,350,R0,vss_25,vss
UBUMP,vccio_14,350,350,R0,vccio_14,vccio
UBUMP,vccio_15,468,350,R0,vccio_15,vccio
UBUMP,vccio_16,586,350,R0,vccio_16,vccio
UBUMP,vccio_17,704,350,R0,vccio_17,vccio
UBUMP,vccio_18,822,350,R0,vccio_18,vccio
UBUMP,vccio_19,940,350,R0,vccio_19,vccio
UBUMP,vccio_20,1058,350,R0,vccio_20,vccio
UBUMP,vss_26,1176,350,R0,vss_26,vss
UBUMP,vss_27,1294,350,R0,vss_27,vss
UBUMP,vccio_21,1412,350,R0,vccio_21,vccio
UBUMP,vccio_22,1530,350,R0,vccio_22,vccio
UBUMP,vss_28,173,409,R0,vss_28,vss
UBUMP,vss_29,291,409,R0,vss_29,vss
UBUMP,vss_30,409,409,R0,vss_30,vss
UBUMP,vss_31,527,409,R0,vss_31,vss
UBUMP,vss_32,645,409,R0,vss_32,vss
UBUMP,vss_33,763,409,R0,vss_33,vss
UBUMP,vss_34,881,409,R0,vss_34,vss
UBUMP,vss_35,999,409,R0,vss_35,vss
UBUMP,vddc_3,1117,409,R0,vddc_3,vddc
UBUMP,vss_36,1235,409,R0,vss_36,vss
UBUMP,vccio_23,1353,409,R0,vccio_23,vccio
UBUMP,vss_37,1471,409,R0,vss_37,vss
UBUMP,vss_38,1589,409,R0,vss_38,vss
UBUMP,vss_39,114,468,R0,vss_39,vss
UBUMP,vss_40,232,468,R0,vss_40,vss
UBUMP,vss_41,350,468,R0,vss_41,vss
UBUMP,vss_42,468,468,R0,vss_42,vss
UBUMP,vss_43,586,468,R0,vss_43,vss
UBUMP,vss_44,704,468,R0,vss_44,vss
UBUMP,vss_45,822,468,R0,vss_45,vss
UBUMP,vccio_24,940,468,R0,vccio_24,vccio
UBUMP,vccio_25,1058,468,R0,vccio_25,vccio
UBUMP,vccio_26,1176,468,R0,vccio_26,vccio
UBUMP,vccio_27,1294,468,R0,vccio_27,vccio
UBUMP,vss_46,1412,468,R0,vss_46,vss
UBUMP,vss_47,1530,468,R0,vss_47,vss
UBUMP,vccio_28,173,527,R0,vccio_28,vccio
UBUMP,vccio_29,291,527,R0,vccio_29,vccio
UBUMP,vccio_30,409,527,R0,vccio_30,vccio
UBUMP,vccio_31,527,527,R0,vccio_31,vccio
UBUMP,vccio_32,645,527,R0,vccio_32,vccio
UBUMP,vccio_33,763,527,R0,vccio_33,vccio
UBUMP,vccio_34,881,527,R0,vccio_34,vccio
UBUMP,vccio_35,999,527,R0,vccio_35,vccio
UBUMP,vccio_36,1117,527,R0,vccio_36,vccio
UBUMP,vccio_37,1235,527,R0,vccio_37,vccio
UBUMP,vccio_38,1353,527,R0,vccio_38,vccio
UBUMP,vccio_39,1471,527,R0,vccio_39,vccio
UBUMP,vss_48,1589,527,R0,vss_48,vss
UBUMP,vccio_40,114,586,R0,vccio_40,vccio
UBUMP,vss_49,232,586,R0,vss_49,vss
UBUMP,vccio_41,350,586,R0,vccio_41,vccio
UBUMP,vccio_42,468,586,R0,vccio_42,vccio
UBUMP,vccio_43,586,586,R0,vccio_43,vccio
UBUMP,vccio_44,704,586,R0,vccio_44,vccio
UBUMP,vccio_45,822,586,R0,vccio_45,vccio
UBUMP,vss_50,940,586,R0,vss_50,vss
UBUMP,vss_51,1058,586,R0,vss_51,vss
UBUMP,vss_52,1176,586,R0,vss_52,vss
UBUMP,vss_53,1294,586,R0,vss_53,vss
UBUMP,vccio_46,1412,586,R0,vccio_46,vccio
UBUMP,vccio_47,1530,586,R0,vccio_47,vccio
UBUMP,vss_54,173,645,R0,vss_54,vss
UBUMP,vss_55,291,645,R0,vss_55,vss
UBUMP,vss_56,409,645,R0,vss_56,vss
UBUMP,vss_57,527,645,R0,vss_57,vss
UBUMP,vss_58,645,645,R0,vss_58,vss
UBUMP,vss_59,763,645,R0,vss_59,vss
UBUMP,vss_60,881,645,R0,vss_60,vss
UBUMP,vss_61,999,645,R0,vss_61,vss
UBUMP,vss_62,1117,645,R0,vss_62,vss
UBUMP,vss_63,1235,645,R0,vss_63,vss
UBUMP,vss_64,1353,645,R0,vss_64,vss
UBUMP,vss_65,1471,645,R0,vss_65,vss
UBUMP,vss_66,1589,645,R0,vss_66,vss
UBUMP,vss_67,114,704,R0,vss_67,vss
UBUMP,vss_68,232,704,R0,vss_68,vss
UBUMP,vss_69,350,704,R0,vss_69,vss
UBUMP,vss_70,468,704,R0,vss_70,vss
UBUMP,vss_71,586,704,R0,vss_71,vss
UBUMP,vss_72,704,704,R0,vss_72,vss
UBUMP,vss_73,822,704,R0,vss_73,vss
UBUMP,vccio_48,940,704,R0,vccio_48,vccio
UBUMP,vccio_49,1058,704,R0,vccio_49,vccio
UBUMP,vccio_50,1176,704,R0,vccio_50,vccio
UBUMP,vccio_51,1294,704,R0,vccio_51,vccio
UBUMP,vss_74,1412,704,R0,vss_74,vss
UBUMP,vss_75,1530,704,R0,vss_75,vss
UBUMP,vccio_52,173,763,R0,vccio_52,vccio
UBUMP,vccio_53,291,763,R0,vccio_53,vccio
UBUMP,vccio_54,409,763,R0,vccio_54,vccio
UBUMP,vccio_55,527,763,R0,vccio_55,vccio
UBUMP,vccio_56,645,763,R0,vccio_56,vccio
UBUMP,vccio_57,763,763,R0,vccio_57,vccio
UBUMP,vccio_58,881,763,R0,vccio_58,vccio
UBUMP,vccio_59,999,763,R0,vccio_59,vccio
UBUMP,vccio_60,1117,763,R0,vccio_60,vccio
UBUMP,vccio_61,1235,763,R0,vccio_61,vccio
UBUMP,vccio_62,1353,763,R0,vccio_62,vccio
UBUMP,vccio_63,1471,763,R0,vccio_63,vccio
UBUMP,vss_76,1589,763,R0,vss_76,vss
UBUMP,vccio_64,114,822,R0,vccio_64,vccio
UBUMP,vss_77,232,822,R0,vss_77,vss
UBUMP,vccio_65,350,822,R0,vccio_65,vccio
UBUMP,vccio_66,468,822,R0,vccio_66,vccio
UBUMP,vccio_67,586,822,R0,vccio_67,vccio
UBUMP,vccio_68,704,822,R0,vccio_68,vccio
UBUMP,vccio_69,822,822,R0,vccio_69,vccio
UBUMP,vss_78,940,822,R0,vss_78,vss
UBUMP,vss_79,1058,822,R0,vss_79,vss
UBUMP,vss_80,1176,822,R0,vss_80,vss
UBUMP,vss_81,1294,822,R0,vss_81,vss
UBUMP,vccio_70,1412,822,R0,vccio_70,vccio
UBUMP,vccio_71,1530,822,R0,vccio_71,vccio
UBUMP,vss_82,173,881,R0,vss_82,vss
UBUMP,vss_83,291,881,R0,vss_83,vss
UBUMP,vss_84,409,881,R0,vss_84,vss
UBUMP,vss_85,527,881,R0,vss_85,vss
UBUMP,vss_86,645,881,R0,vss_86,vss
UBUMP,vss_87,763,881,R0,vss_87,vss
UBUMP,vss_88,881,881,R0,vss_88,vss
UBUMP,vss_89,999,881,R0,vss_89,vss
UBUMP,vss_90,1117,881,R0,vss_90,vss
UBUMP,vss_91,1235,881,R0,vss_91,vss
UBUMP,vss_92,1353,881,R0,vss_92,vss
UBUMP,vss_93,1471,881,R0,vss_93,vss
UBUMP,vss_94,1589,881,R0,vss_94,vss
UBUMP,vss_95,114,940,R0,vss_95,vss
UBUMP,vss_96,232,940,R0,vss_96,vss
UBUMP,vss_97,350,940,R0,vss_97,vss
UBUMP,vss_98,468,940,R0,vss_98,vss
UBUMP,vss_99,586,940,R0,vss_99,vss
UBUMP,vss_100,704,940,R0,vss_100,vss
UBUMP,vss_101,822,940,R0,vss_101,vss
UBUMP,vccio_72,940,940,R0,vccio_72,vccio
UBUMP,vccio_73,1058,940,R0,vccio_73,vccio
UBUMP,vccio_74,1176,940,R0,vccio_74,vccio
UBUMP,vccio_75,1294,940,R0,vccio_75,vccio
UBUMP,vss_102,1412,940,R0,vss_102,vss
UBUMP,vss_103,1530,940,R0,vss_103,vss
UBUMP,vccio_76,173,999,R0,vccio_76,vccio
UBUMP,vccio_77,291,999,R0,vccio_77,vccio
UBUMP,vccio_78,409,999,R0,vccio_78,vccio
UBUMP,vccio_79,527,999,R0,vccio_79,vccio
UBUMP,vccio_80,645,999,R0,vccio_80,vccio
UBUMP,vccio_81,763,999,R0,vccio_81,vccio
UBUMP,vccio_82,881,999,R0,vccio_82,vccio
UBUMP,vccio_83,999,999,R0,vccio_83,vccio
UBUMP,vccio_84,1117,999,R0,vccio_84,vccio
UBUMP,vccio_85,1235,999,R0,vccio_85,vccio
UBUMP,vccio_86,1353,999,R0,vccio_86,vccio
UBUMP,vccio_87,1471,999,R0,vccio_87,vccio
UBUMP,vss_104,1589,999,R0,vss_104,vss
UBUMP,vccio_88,114,1058,R0,vccio_88,vccio
UBUMP,vss_105,232,1058,R0,vss_105,vss
UBUMP,vccio_89,350,1058,R0,vccio_89,vccio
UBUMP,vccio_90,468,1058,R0,vccio_90,vccio
UBUMP,vccio_91,586,1058,R0,vccio_91,vccio
UBUMP,vccio_92,704,1058,R0,vccio_92,vccio
UBUMP,vccio_93,822,1058,R0,vccio_93,vccio
UBUMP,vss_106,940,1058,R0,vss_106,vss
UBUMP,vss_107,1058,1058,R0,vss_107,vss
UBUMP,vss_108,1176,1058,R0,vss_108,vss
UBUMP,vss_109,1294,1058,R0,vss_109,vss
UBUMP,vccio_94,1412,1058,R0,vccio_94,vccio
UBUMP,vccio_95,1530,1058,R0,vccio_95,vccio
UBUMP,vss_110,173,1117,R0,vss_110,vss
UBUMP,vss_111,291,1117,R0,vss_111,vss
UBUMP,vss_112,409,1117,R0,vss_112,vss
UBUMP,vss_113,527,1117,R0,vss_113,vss
